GC_Content,ORF_Length,Fickett_Score,Hexamer_Score,MFE,Sequence_Length,Label,ID
0.240112994,286,0.5,0.000550767,-61.4,354,1,BNAP_LNC002285.1
0.296089385,231,0.5,0.000420814,-53,358,1,BNAP_LNC002286.1
0.293956044,343,0.5,0.000474441,-62.7,364,1,BNAP_LNC002287.1
0.226351351,293,0.5,0.000595318,-38.5,296,1,BNAP_LNC002288.1
0.320574163,208,0.5,0.00041651,-35.8,209,1,BNAP_LNC002289.1
0.476,208,0.5,0.000308941,-37.4,250,1,BNAP_LNC002290.1
0.424657534,116,0.5,0.000351185,-69.7,365,1,BNAP_LNC002291.1
0.513647643,384,0.5,0.000286549,-117.7,403,1,BNAP_LNC002292.1
0.395424837,279,0.5,0.000355516,-52.3,306,1,BNAP_LNC002293.1
0.470338983,163,0.5,0.000306166,-52.1,236,1,BNAP_LNC002294.1
0.463963964,163,0.5,0.00030889,-47.1,222,1,BNAP_LNC002294.2
0.472789116,269,0.5,0.000291807,-75.7,294,1,BNAP_LNC002296.1
0.465201465,184,0.5,0.000352792,-68.1,273,1,BNAP_LNC002297.1
0.291666667,102,0.5,0.000436307,-43.3,240,1,BNAP_LNC002298.1
0.406570842,464,0.5,0.000364238,-95.2,487,1,BNAP_LNC002299.1
0.496732026,177,0.5,0.000304577,-89.3,306,1,BNAP_LNC002300.1
0.331632653,378,0.5,0.000382544,-58.7,392,1,BNAP_LNC002301.1
0.327102804,704,0.5,0.000449282,-168.6,749,1,BNAP_LNC002302.1
0.265873016,199,0.5,0.000494689,-47.7,252,1,BNAP_LNC002303.1
0.359259259,219,0.5,0.000523557,-56.1,270,1,BNAP_LNC002304.1
0.452702703,291,0.5,0.000308371,-50.4,296,1,BNAP_LNC002306.1
0.404358354,394,0.5,0.000379588,-95.1,413,1,BNAP_LNC002307.1
0.47794994,826,0.5,0.000319369,-233.1,839,1,BNAP_LNC002308.1
0.344202899,274,0.5,0.0004556,-52.4,276,1,BNAP_LNC002309.1
0.325242718,384,0.5,0.000450652,-84.6,412,1,BNAP_LNC002310.1
0.297619048,212,0.5,0.000426006,-52.5,252,1,BNAP_LNC002311.1
0.435294118,131,0.5,0.00031434,-49.14,255,1,BNAP_LNC002312.1
0.300480769,403,0.5,0.000420366,-78.9,416,1,BNAP_LNC002313.1
0.417670683,212,0.5,0.000368068,-32.8,249,1,BNAP_LNC002314.1
0.390728477,543,0.5,0.000393296,-129,604,1,BNAP_LNC002315.1
0.35,371,0.5,0.000413663,-55.5,400,1,BNAP_LNC002316.1
0.355663825,742,0.5,0.000408495,-166.6,821,1,BNAP_LNC002317.1
0.26433121,247,0.5,0.000511405,-37.2,314,1,BNAP_LNC002318.1
0.293650794,195,0.5,0.000406082,-42.1,252,1,BNAP_LNC002319.1
0.348484848,76,0.5,0.000478692,-48.7,264,1,BNAP_LNC002320.1
0.391608392,269,0.5,0.000362923,-68,286,1,BNAP_LNC002321.1
0.239130435,362,0.5,0.000525179,-55.4,368,1,BNAP_LNC002322.1
0.313531353,300,0.5,0.000393526,-43.7,303,1,BNAP_LNC002323.1
0.318872017,450,0.5,0.000414291,-79.3,461,1,BNAP_LNC002324.1
0.485714286,171,0.5,0.000275547,-40,210,1,BNAP_LNC002325.1
0.333333333,514,0.5,0.000409744,-86.4,591,1,BNAP_LNC002326.1
0.347880299,758,0.5,0.000417023,-180.3,802,1,BNAP_LNC002327.1
0.407597536,914,0.5,0.000423575,-236.9,974,1,BNAP_LNC002328.1
0.410526316,795,0.5,0.000423566,-202.4,855,1,BNAP_LNC002328.2
0.410287081,776,0.5,0.000425912,-195.8,836,1,BNAP_LNC002328.3
0.404479578,699,0.5,0.000435428,-181.7,759,1,BNAP_LNC002328.4
0.497959184,151,0.5,0.000288148,-57.3,245,1,BNAP_LNC002329.1
0.488,202,0.5,0.000311094,-71.6,250,1,BNAP_LNC002330.1
0.60324826,415,0.5,0.000196939,-150.5,431,1,BNAP_LNC002331.1
0.396153846,194,0.5,0.000346706,-68.6,260,1,BNAP_LNC002332.1
0.411149826,274,0.5,0.00029007,-60.1,287,1,BNAP_LNC002333.1
0.38704028,568,0.5,0.000354648,-147.6,571,1,BNAP_LNC002334.1
0.486394558,586,0.5,0.000259674,-149.6,588,1,BNAP_LNC002335.1
0.346031746,241,0.5,0.000423835,-66.9,315,1,BNAP_LNC002336.1
0.323529412,120,0.5,0.000451847,-37.4,204,1,BNAP_LNC002337.1
0.505033557,341,0.5,0.000285973,-204.5,596,1,BNAP_LNC002338.1
0.406130268,0,0.5,0.000368731,-54.2,261,1,BNAP_LNC002339.1
0.452083333,439,0.5,0.000345945,-155.7,480,1,BNAP_LNC002340.1
0.528455285,208,0.5,0.000281576,-67.7,246,1,BNAP_LNC002341.1
0.455607477,390,0.5,0.000339807,-122.9,428,1,BNAP_LNC002342.1
0.285498489,619,0.5,0.000461565,-120.1,662,1,BNAP_LNC002343.1
0.43627451,182,0.5,0.000291318,-40.2,204,1,BNAP_LNC002344.1
0.402325581,425,0.5,0.000338817,-122.6,430,1,BNAP_LNC002345.1
0.504604052,480,0.5,0.000266473,-192,543,1,BNAP_LNC002346.1
0.374570447,255,0.5,0.000398664,-42.8,291,1,BNAP_LNC002347.1
0.322884013,213,0.5,0.00047478,-65.1,319,1,BNAP_LNC002348.1
0.393530997,348,0.5,0.000393699,-81.4,371,1,BNAP_LNC002348.2
0.365853659,235,0.5,0.000380482,-48.2,246,1,BNAP_LNC002349.1
0.391011236,437,0.5,0.000390227,-85.4,445,1,BNAP_LNC002350.1
0.238615665,540,0.5,0.000526481,-87,549,1,BNAP_LNC002351.1
0.479651163,344,0.5,0.000303739,-94,344,1,BNAP_LNC002352.1
0.444717445,358,0.5,0.000353032,-101.4,407,1,BNAP_LNC002353.1
0.446902655,165,0.5,0.000375044,-45.1,226,1,BNAP_LNC002354.1
0.314814815,143,0.5,0.000474603,-34.4,216,1,BNAP_LNC002355.1
0.26119403,293,0.5,0.000489465,-72.4,402,1,BNAP_LNC002356.1
0.3281471,689,0.5,0.00044009,-136,707,1,BNAP_LNC002357.1
0.463414634,195,0.5,0.000367991,-51.4,205,1,BNAP_LNC002358.1
0.273364486,372,0.5,0.000493573,-58.4,428,1,BNAP_LNC002359.1
0.344173442,302,0.5,0.000470987,-71.2,369,1,BNAP_LNC002360.1
0.464882943,291,0.5,0.000349688,-93.2,299,1,BNAP_LNC002361.1
0.385542169,181,0.5,0.000392465,-54.1,249,1,BNAP_LNC002362.1
0.416382253,292,0.5,0.000346823,-64.9,293,1,BNAP_LNC002363.1
0.288209607,134,0.5,0.000452275,-19.7,229,1,BNAP_LNC002364.1
0.354330709,598,0.5,0.00039017,-113.3,635,1,BNAP_LNC002365.1
0.313793103,253,0.5,0.000434914,-36.52,290,1,BNAP_LNC002366.1
0.41978022,450,0.5,0.000347529,-93.7,455,1,BNAP_LNC002367.1
0.420353982,447,0.5,0.000347658,-93.7,452,1,BNAP_LNC002367.2
0.552795031,301,0.5,0.000249906,-99.2,322,1,BNAP_LNC002368.1
0.35412844,481,0.5,0.000437258,-117.6,545,1,BNAP_LNC002368.2
0.447727273,389,0.5,0.000327661,-110.3,440,1,BNAP_LNC002368.3
0.57195572,408,0.5,0.000253251,-175.6,542,1,BNAP_LNC002369.1
0.398663697,448,0.495545657,0.000379168,-108.1,449,1,BNAP_LNC002371.1
0.385650224,193,0.5,0.00031388,-45.2,223,1,BNAP_LNC002372.1
0.485714286,364,0.5,0.000254398,-108.2,420,1,BNAP_LNC002373.1
0.31741573,313,0.5,0.00054256,-75,356,1,BNAP_LNC002374.1
0.3872,591,0.5,0.000371029,-132.9,625,1,BNAP_LNC002375.1
0.242857143,158,0.5,0.000472303,-39.6,210,1,BNAP_LNC002376.1
0.273809524,218,0.5,0.00046161,-20.4,252,1,BNAP_LNC002377.1
0.294354839,247,0.5,0.000502005,-41.5,248,1,BNAP_LNC002378.1
0.53539823,186,0.5,0.000277626,-73.4,226,1,BNAP_LNC002379.1
0.505988024,215,0.5,0.000304363,-99.6,334,1,BNAP_LNC002381.1
0.273006135,301,0.5,0.000458923,-51.9,326,1,BNAP_LNC002382.1
0.527522936,148,0.5,0.000259791,-52.3,218,1,BNAP_LNC002383.1
0.377358491,51,0.5,0.000429264,-44.3,212,1,BNAP_LNC002384.1
0.407734807,853,0.5,0.000385809,-242.7,905,1,BNAP_LNC002385.2
0.461538462,94,0.5,0.000308736,-60,299,1,BNAP_LNC002386.1
0.474747475,210,0.5,0.000298457,-75.8,297,1,BNAP_LNC002387.1
0.479674797,0,0.5,0.000294214,-63.9,246,1,BNAP_LNC002388.1
0.515358362,105,0.5,0.000258027,-96.5,293,1,BNAP_LNC002389.1
0.414715719,264,0.5,0.000347729,-59.7,299,1,BNAP_LNC002390.1
0.401801802,527,0.5,0.000385465,-132.7,555,1,BNAP_LNC002391.1
0.430508475,99,0.5,0.00031844,-76.7,295,1,BNAP_LNC002392.1
0.355721393,324,0.5,0.00037956,-64.1,402,1,BNAP_LNC002394.1
0.5625,310,0.5,0.000275529,-126.9,432,1,BNAP_LNC002395.1
0.563084112,306,0.5,0.00027124,-126.9,428,1,BNAP_LNC002395.3
0.427672956,601,0.5,0.000337698,-126.1,636,1,BNAP_LNC002396.1
0.254752852,227,0.5,0.000486034,-32.6,263,1,BNAP_LNC002397.1
0.518811881,490,0.5,0.000264911,-185,505,1,BNAP_LNC002398.1
0.509719222,448,0.5,0.000274692,-161.6,463,1,BNAP_LNC002398.2
0.503239741,448,0.5,0.000279989,-154.6,463,1,BNAP_LNC002398.3
0.354085603,250,0.5,0.00040675,-47.8,257,1,BNAP_LNC002399.1
0.365853659,142,0.5,0.000375962,-48.2,246,1,BNAP_LNC002400.1
0.392156863,255,0.5,0.000357332,-49.1,306,1,BNAP_LNC002401.1
0.345394737,285,0.5,0.00034666,-50.8,304,1,BNAP_LNC002402.1
0.30875576,198,0.5,0.000454483,-34.2,217,1,BNAP_LNC002403.1
0.467230444,872,0.5,0.000330706,-237.3,946,1,BNAP_LNC002404.1
0.424691358,253,0.5,0.000410368,-95.4,405,1,BNAP_LNC002406.1
0.428940568,235,0.5,0.000413559,-91.6,387,1,BNAP_LNC002406.2
0.497252747,328,0.5,0.000294084,-105.9,364,1,BNAP_LNC002407.1
0.494505495,328,0.5,0.000300824,-104,364,1,BNAP_LNC002407.2
0.491477273,328,0.5,0.000299144,-97.5,352,1,BNAP_LNC002407.3
0.328703704,158,0.5,0.00045114,-41.2,216,1,BNAP_LNC002408.1
0.22826087,258,0.5,0.000545403,-39.6,276,1,BNAP_LNC002409.1
0.381578947,364,0.5,0.000377203,-42.94,380,1,BNAP_LNC002410.1
0.43083004,177,0.5,0.000391369,-58.4,253,1,BNAP_LNC002411.1
0.215909091,260,0.5,0.000522271,-35.3,264,1,BNAP_LNC002412.1
0.404844291,283,0.5,0.000362496,-68.4,289,1,BNAP_LNC002413.1
0.531496063,254,0.5,0.000285586,-72.9,254,1,BNAP_LNC002414.1
0.44295302,291,0.5,0.000353726,-88,298,1,BNAP_LNC002415.1
0.442567568,290,0.5,0.000355253,-87.8,296,1,BNAP_LNC002415.2
0.419753086,0,0.5,0.000346481,-24.6,243,1,BNAP_LNC002416.1
0.446666667,341,0.5,0.000324053,-104.2,450,1,BNAP_LNC002417.1
0.448275862,341,0.5,0.000325996,-102.4,406,1,BNAP_LNC002417.2
0.458128079,153,0.5,0.000344636,-30.5,203,1,BNAP_LNC002418.1
0.2,262,0.5,0.000533414,-32.1,270,1,BNAP_LNC002419.1
0.343832021,309,0.5,0.000458332,-56.3,381,1,BNAP_LNC002420.1
0.396694215,234,0.5,0.000398723,-34.69,242,1,BNAP_LNC002421.1
0.44,73,0.5,0.00031256,-64,350,1,BNAP_LNC002421.2
0.371742112,701,0.5,0.000403744,-168.1,729,1,BNAP_LNC002422.1
0.414141414,293,0.5,0.000361199,-63.8,297,1,BNAP_LNC002422.2
0.474576271,91,0.5,0.000388697,-69.2,236,1,BNAP_LNC002423.1
0.304635762,295,0.5,0.000447964,-88.7,453,1,BNAP_LNC002424.1
0.290909091,268,0.5,0.000433282,-45.6,275,1,BNAP_LNC002425.1
0.507142857,273,0.5,0.000271272,-89.6,280,1,BNAP_LNC002426.1
0.546296296,189,0.5,0.000228735,-71,216,1,BNAP_LNC002427.1
0.389078498,557,0.5,0.000432141,-110.2,586,1,BNAP_LNC002428.1
0.211981567,360,0.5,0.000475906,-68.5,434,1,BNAP_LNC002429.1
0.256849315,263,0.5,0.000525404,-58.1,292,1,BNAP_LNC002430.1
0.418338109,648,0.5,0.000383152,-151.8,698,1,BNAP_LNC002431.1
0.535211268,160,0.5,0.000311584,-46.2,213,1,BNAP_LNC002432.1
0.547325103,135,0.5,0.0002468,-79.8,243,1,BNAP_LNC002433.1
0.544,224,0.5,0.000231742,-77.8,250,1,BNAP_LNC002434.1
0.279069767,508,0.5,0.000492064,-80.1,516,1,BNAP_LNC002435.1
0.297092288,687,0.5,0.000484121,-150.4,791,1,BNAP_LNC002436.1
0.31441048,163,0.5,0.00045679,-31.6,229,1,BNAP_LNC002437.1
0.52244898,240,0.5,0.000261811,-80.2,245,1,BNAP_LNC002438.1
0.41046832,677,0.5,0.000354745,-160.5,726,1,BNAP_LNC002439.1
0.433333333,0,0.5,0.00034304,-56.5,240,1,BNAP_LNC002440.1
0.534545455,252,0.5,0.000250736,-73,275,1,BNAP_LNC002441.1
0.496774194,305,0.5,0.000265675,-94.8,310,1,BNAP_LNC002442.1
0.495726496,190,0.5,0.00026117,-71.7,234,1,BNAP_LNC002443.1
0.498233216,252,0.5,0.000270821,-87.7,283,1,BNAP_LNC002444.1
0.401337793,184,0.5,0.000443369,-62.6,299,1,BNAP_LNC002445.1
0.375,199,0.5,0.000414646,-30.7,216,1,BNAP_LNC002446.1
0.377990431,169,0.5,0.0003309,-37.9,209,1,BNAP_LNC002447.1
0.370860927,268,0.5,0.000389899,-78.6,453,1,BNAP_LNC002448.1
0.432220039,348,0.5,0.000368045,-103.74,509,1,BNAP_LNC002449.1
0.329896907,284,0.5,0.000398274,-47.6,291,1,BNAP_LNC002450.1
0.596330275,155,0.5,0.000245735,-75.2,218,1,BNAP_LNC002451.1
0.477192982,185,0.5,0.000263908,-71.6,285,1,BNAP_LNC002452.1
0.468309859,161,0.5,0.000289666,-66.7,284,1,BNAP_LNC002453.1
0.331967213,468,0.5,0.000429099,-96.7,488,1,BNAP_LNC002454.1
0.367768595,83,0.5,0.000319923,-53.5,242,1,BNAP_LNC002455.1
0.5,253,0.5,0.000300615,-80.6,286,1,BNAP_LNC002456.1
0.326647564,333,0.5,0.00044112,-66,349,1,BNAP_LNC002457.1
0.426174497,291,0.5,0.000352831,-55.3,298,1,BNAP_LNC002458.1
0.615740741,199,0.5,0.000232949,-54.6,216,1,BNAP_LNC002459.1
0.509345794,0,0.5,0.000264102,-65.2,214,1,BNAP_LNC002460.1
0.427350427,292,0.5,0.000337716,-108,468,1,BNAP_LNC002456.2
0.488207547,250,0.5,0.00028526,-87.4,424,1,BNAP_LNC002462.1
0.536111111,345,0.5,0.000285335,-127.8,360,1,BNAP_LNC002461.1
0.44137931,212,0.5,0.000329868,-61.5,290,1,BNAP_LNC002463.1
0.473895582,158,0.5,0.000337805,-68.8,249,1,BNAP_LNC002464.1
0.437246964,246,0.5,0.000337711,-61.9,247,1,BNAP_LNC002465.1
0.53442623,0,0.5,0.000263464,-82.1,305,1,BNAP_LNC002466.1
0.368965517,243,0.5,0.000400583,-61.9,290,1,BNAP_LNC002467.1
0.320158103,147,0.5,0.000405103,-35.2,253,1,BNAP_LNC002468.1
0.404411765,355,0.5,0.000367401,-66.1,408,1,BNAP_LNC002469.1
0.487603306,202,0.5,0.000351264,-56.9,242,1,BNAP_LNC002470.1
0.532653061,160,0.5,0.000257293,-165.7,490,1,BNAP_LNC002471.1
0.512269939,0,0.5,0.000241826,-93.1,326,1,BNAP_LNC002471.2
0.454935622,158,0.5,0.000304406,-57.4,233,1,BNAP_LNC002472.2
0.442731278,452,0.5,0.000321391,-103.9,454,1,BNAP_LNC002472.1
0.450643777,158,0.5,0.000309234,-57.4,233,1,BNAP_LNC002472.3
0.437246964,245,0.5,0.000336282,-42.9,247,1,BNAP_LNC002472.4
0.433333333,238,0.5,0.000344339,-43.6,240,1,BNAP_LNC002472.5
0.345679012,233,0.5,0.00038175,-35.8,243,1,BNAP_LNC002473.1
0.345528455,229,0.5,0.000372713,-37.7,246,1,BNAP_LNC002473.2
0.456043956,324,0.5,0.000360791,-86.6,364,1,BNAP_LNC002470.2
0.477732794,214,0.5,0.000365436,-64.4,247,1,BNAP_LNC002470.3
0.51369863,0,0.5,0.000236529,-87.7,292,1,BNAP_LNC002471.3
0.344,233,0.5,0.000371933,-38.9,250,1,BNAP_LNC002473.3
0.39893617,323,0.5,0.00036897,-73,376,1,BNAP_LNC002469.2
0.459558824,193,0.5,0.000344543,-62.3,272,1,BNAP_LNC002474.1
0.394285714,346,0.5,0.000420277,-87.1,350,1,BNAP_LNC002475.1
0.373702422,285,0.5,0.000457983,-70.9,289,1,BNAP_LNC002475.2
0.433198381,214,0.5,0.000308475,-63.7,247,1,BNAP_LNC002476.1
0.302439024,0,0.5,0.000439511,-32.6,205,1,BNAP_LNC002477.1
0.403846154,390,0.5,0.000385245,-97.4,416,1,BNAP_LNC002478.1
0.48812095,243,0.5,0.000299562,-137.7,463,1,BNAP_LNC002478.2
0.495652174,345,0.5,0.000280229,-104.1,345,1,BNAP_LNC002478.3
0.460784314,194,0.5,0.000335402,-53.5,204,1,BNAP_LNC002478.4
0.45106383,144,0.5,0.000332891,-57.3,235,1,BNAP_LNC002478.5
0.381546135,391,0.5,0.000360778,-84.3,401,1,BNAP_LNC002480.1
0.532352941,278,0.5,0.000261039,-107.2,340,1,BNAP_LNC002479.1
0.541450777,324,0.5,0.000265188,-115.3,386,1,BNAP_LNC002479.2
0.626168224,0,0.5,0.000234839,-19.27,214,1,BNAP_LNC002481.1
0.575757576,0,0.5,0.000204941,-86.1,297,1,BNAP_LNC002482.1
0.391752577,274,0.5,0.000366248,-66.1,291,1,BNAP_LNC002483.1
0.404006678,599,0.5,0.000410817,-116.3,599,1,BNAP_LNC002484.1
0.45483871,189,0.5,0.000351396,-79.1,310,1,BNAP_LNC002485.1
0.492125984,215,0.5,0.000317224,-44.9,254,1,BNAP_LNC002486.1
0.50174216,246,0.5,0.00031012,-67.3,287,1,BNAP_LNC002487.1
0.434782609,520,0.5,0.000320329,-114.9,575,1,BNAP_LNC002488.1
0.397540984,237,0.5,0.000361093,-23.6,244,1,BNAP_LNC002489.1
0.311258278,280,0.5,0.000389114,-60.8,302,1,BNAP_LNC002490.1
0.376086957,409,0.5,0.000393295,-77.6,460,1,BNAP_LNC002491.1
0.387931034,169,0.5,0.000383148,-76,348,1,BNAP_LNC002492.1
0.495049505,158,0.5,0.000313214,-53.9,202,1,BNAP_LNC002493.1
0.317460317,401,0.5,0.000443419,-80.6,441,1,BNAP_LNC002494.1
0.375,880,0.5,0.000412111,-244.7,952,1,BNAP_LNC002495.1
0.392550143,626,0.5,0.000393491,-184.9,698,1,BNAP_LNC002495.2
0.282539683,301,0.5,0.000445686,-41.6,315,1,BNAP_LNC002496.1
0.316109422,627,0.5,0.000473237,-106.9,658,1,BNAP_LNC002497.1
0.318529862,627,0.5,0.000473236,-105.7,653,1,BNAP_LNC002497.2
0.463157895,39,0.5,0.000330299,-31.87,285,1,BNAP_LNC002498.1
0.441747573,373,0.5,0.000316283,-105.8,412,1,BNAP_LNC002499.1
0.436936937,433,0.5,0.000324475,-108.2,444,1,BNAP_LNC002499.2
0.43697479,190,0.5,0.000325348,-81.7,357,1,BNAP_LNC002499.3
0.422969188,190,0.5,0.000343856,-79.7,357,1,BNAP_LNC002499.4
0.305706522,623,0.5,0.000430456,-138.7,736,1,BNAP_LNC002500.1
0.296187683,198,0.5,0.000500657,-73.8,341,1,BNAP_LNC002501.1
0.365909091,437,0.5,0.000404699,-54,440,1,BNAP_LNC002502.1
0.390243902,468,0.5,0.000393071,-120.4,574,1,BNAP_LNC002503.1
0.409836066,244,0.5,0.000406712,-59.7,244,1,BNAP_LNC002504.1
0.360544218,270,0.5,0.000443073,-42.9,294,1,BNAP_LNC002505.1
0.460144928,238,0.5,0.000361809,-44.3,276,1,BNAP_LNC002506.1
0.230555556,197,0.5,0.000527817,-61,360,1,BNAP_LNC002507.1
0.318877551,773,0.5,0.000438594,-133.2,784,1,BNAP_LNC002508.1
0.572390572,198,0.5,0.000251976,-114.6,297,1,BNAP_LNC002509.1
0.267558528,298,0.5,0.000457184,-45.7,299,1,BNAP_LNC002510.1
0.475409836,455,0.5,0.000312755,-210.4,671,1,BNAP_LNC002511.1
0.329305136,243,0.5,0.000450655,-43.8,331,1,BNAP_LNC002512.1
0.358333333,164,0.5,0.000461889,-39.3,240,1,BNAP_LNC002512.2
0.481632653,141,0.5,0.000316567,-54.6,245,1,BNAP_LNC002513.1
0.397260274,357,0.5,0.000428726,-97.4,438,1,BNAP_LNC002514.1
0.394009217,357,0.5,0.000453072,-94,434,1,BNAP_LNC002514.2
0.540229885,52,0.5,0.000224835,-81.8,261,1,BNAP_LNC002515.1
0.414239482,279,0.5,0.00034576,-87.5,309,1,BNAP_LNC002517.1
0.449339207,0,0.5,0.000494954,-13.2,227,1,BNAP_LNC002518.1
0.19738277,856,0.5,0.000518762,-138.1,917,1,BNAP_LNC002519.1
0.29580574,401,0.5,0.000422288,-55.85,453,1,BNAP_LNC002520.1
0.539473684,353,0.5,0.000236484,-132,380,1,BNAP_LNC002521.1
0.26691042,0,0.5,0.000589672,-67.2,547,1,BNAP_LNC002522.1
0.422924901,247,0.5,0.000293629,-62.3,253,1,BNAP_LNC002523.1
0.482394366,191,0.5,0.000237674,-69.8,284,1,BNAP_LNC002524.1
0.509202454,238,0.5,0.000226283,-90.4,326,1,BNAP_LNC002525.1
0.48456057,189,0.5,0.000256999,-113.6,421,1,BNAP_LNC002526.1
0.524734982,459,0.5,0.000269201,-153.9,566,1,BNAP_LNC002527.1
0.357142857,446,0.5,0.00039001,-82.4,448,1,BNAP_LNC002528.1
0.33640553,193,0.5,0.000389094,-22.44,217,1,BNAP_LNC002529.1
0.432071269,844,0.5,0.000333678,-257.18,898,1,BNAP_LNC002530.1
0.370277078,378,0.5,0.000372229,-90.7,397,1,BNAP_LNC002531.1
0.442359249,364,0.5,0.000316832,-75.5,373,1,BNAP_LNC002532.1
0.43226601,803,0.5,0.000333009,-244.4,812,1,BNAP_LNC002533.1
0.490291262,94,0.5,0.000368341,-66.9,206,1,BNAP_LNC002534.1
0.435742972,463,0.5,0.000355789,-146.6,498,1,BNAP_LNC002535.1
0.37,393,0.5,0.000384771,-111.5,400,1,BNAP_LNC002536.1
0.360544218,255,0.5,0.000363759,-50.1,294,1,BNAP_LNC002537.1
0.41,435,0.5,0.00034364,-132.6,500,1,BNAP_LNC002538.1
0.42972973,237,0.5,0.000391309,-60.9,370,1,BNAP_LNC002539.1
0.438095238,809,0.5,0.000365708,-244,840,1,BNAP_LNC002540.1
0.435684647,216,0.5,0.000356255,-60.1,241,1,BNAP_LNC002541.1
0.407103825,315,0.5,0.000388709,-95.7,366,1,BNAP_LNC002542.1
0.50862069,124,0.5,0.000308691,-62.4,232,1,BNAP_LNC002543.1
0.347962382,266,0.5,0.000367488,-59.5,319,1,BNAP_LNC002544.1
0.380952381,348,0.5,0.000355889,-94.1,378,1,BNAP_LNC002545.1
0.41025641,303,0.5,0.000334713,-54.1,351,1,BNAP_LNC002546.1
0.468085106,166,0.5,0.000320177,-61.6,235,1,BNAP_LNC002547.1
0.388392857,152,0.5,0.000425397,-58.3,224,1,BNAP_LNC002548.4
0.39314845,541,0.5,0.000419079,-171.2,613,1,BNAP_LNC002548.1
0.390495868,896,0.5,0.000412469,-266,968,1,BNAP_LNC002548.2
0.3878327,717,0.5,0.000419663,-211.1,789,1,BNAP_LNC002548.3
0.376171352,743,0.5,0.000383199,-177.7,747,1,BNAP_LNC002549.1
0.374242424,644,0.5,0.000401972,-151.5,660,1,BNAP_LNC002550.1
0.381468111,815,0.5,0.000401881,-202.1,831,1,BNAP_LNC002550.2
0.479553903,21,0.49070632,0.000315397,-78.2,269,1,BNAP_LNC002551.1
0.448186528,348,0.5,0.000350885,-101,386,1,BNAP_LNC002553.1
0.324561404,207,0.5,0.000431204,-31.3,228,1,BNAP_LNC002554.1
0.421052632,204,0.5,0.000361503,-31.4,209,1,BNAP_LNC002555.1
0.391213389,432,0.5,0.000334657,-79.2,478,1,BNAP_LNC002556.1
0.42173913,169,0.5,0.000380289,-65.3,230,1,BNAP_LNC002557.1
0.314049587,86,0.5,0.000442069,-40,242,1,BNAP_LNC002558.1
0.46685879,256,0.5,0.000276437,-81.28,347,1,BNAP_LNC002559.1
0.491289199,210,0.5,0.000331689,-83.2,287,1,BNAP_LNC002560.1
0.530042918,421,0.5,0.000278003,-167.5,466,1,BNAP_LNC002561.2
0.526132404,267,0.5,0.000262426,-88,287,1,BNAP_LNC002561.4
0.489361702,268,0.5,0.000309022,-81.9,282,1,BNAP_LNC002561.6
0.482673267,384,0.5,0.000298566,-115.8,404,1,BNAP_LNC002561.7
0.4400978,376,0.5,0.000336686,-101.2,409,1,BNAP_LNC002562.1
0.189189189,271,0.5,0.000537847,-162.77,407,1,BNAP_LNC002563.1
0.313186813,434,0.5,0.000427166,-115,546,1,BNAP_LNC002564.1
0.403326403,479,0.5,0.000415246,-113,481,1,BNAP_LNC002565.1
0.54676259,190,0.5,0.000250457,-70.3,278,1,BNAP_LNC002567.1
0.454258675,274,0.5,0.000358833,-87.3,317,1,BNAP_LNC002568.1
0.445205479,274,0.5,0.000363988,-79,292,1,BNAP_LNC002568.3
0.383947939,455,0.5,0.00041018,-111.6,461,1,BNAP_LNC002569.1
0.480686695,183,0.5,0.000286706,-54.2,233,1,BNAP_LNC002570.1
0.45659164,288,0.5,0.000312059,-75.3,311,1,BNAP_LNC002572.1
0.275862069,291,0.5,0.000497649,-63.2,435,1,BNAP_LNC002573.1
0.452736318,196,0.5,0.00033409,-39.5,201,1,BNAP_LNC002574.1
0.435897436,181,0.5,0.000373114,-65.4,273,1,BNAP_LNC002575.1
0.432653061,101,0.5,0.000375027,-41.7,245,1,BNAP_LNC002576.1
0.395454545,204,0.5,0.000346962,-35.3,220,1,BNAP_LNC002577.1
0.412280702,222,0.5,0.000342195,-40.3,228,1,BNAP_LNC002578.1
0.51242236,270,0.5,0.000243195,-109.7,322,1,BNAP_LNC002579.1
0.399553571,434,0.5,0.000337217,-109.8,448,1,BNAP_LNC002580.1
0.430517711,342,0.5,0.000317615,-70.4,367,1,BNAP_LNC002581.1
0.462,428,0.5,0.000293095,-126.6,500,1,BNAP_LNC002582.1
0.458204334,278,0.5,0.000307487,-78.7,323,1,BNAP_LNC002582.2
0.573476703,126,0.5,0.000204154,-107.8,279,1,BNAP_LNC002583.1
0.537162162,0,0.5,0.000198781,-105.7,296,1,BNAP_LNC002584.1
0.554421769,164,0.5,0.000229165,-108.4,294,1,BNAP_LNC002585.1
0.537162162,196,0.5,0.000297951,-96.9,296,1,BNAP_LNC002586.1
0.314775161,422,0.5,0.000496071,-78.3,467,1,BNAP_LNC002587.1
0.258842444,485,0.5,0.000498816,-112.1,622,1,BNAP_LNC002588.1
0.37804878,318,0.5,0.000368632,-76.2,328,1,BNAP_LNC002589.1
0.419087137,233,0.5,0.000352112,-52.8,241,1,BNAP_LNC002590.1
0.406685237,127,0.5,0.0003492,-73.7,359,1,BNAP_LNC002591.1
0.405063291,199,0.5,0.000333381,-43.3,237,1,BNAP_LNC002592.1
0.348082596,248,0.5,0.000386902,-75.5,339,1,BNAP_LNC002589.2
